"Contr1" "Contr2" "Contr3" "Contr4" "Tox1" "Tox2" "Tox3" "Tox4"
"456" 782.605354618687 664.607055151045 578.591605544321 602.114232119703 733.695335674227 970.969831708642 1194.22862703756 970.487624111285
"457" 494.686370429941 147.092634226547 684.430656328442 570.998099014974 450.820787579556 543.6386684013 576.256984309808 382.967704163111
"458" 2116.5272564625 2314.72806302074 2350.66012058296 2435.79507665507 3779.73688691129 4459.91671857713 5377.43824086998 3689.25135895069
"459" 377.494235701053 454.893125339621 538.494913512116 274.378551889033 579.715335524179 553.717725489872 590.277988641084 666.49672275137
"460" 634.61280482545 554.745363460775 704.147774473779 638.879828547023 489.312198630406 567.513479669948 543.077403650857 488.980243396084
"461" 590.91616698792 606.603183083528 539.848670817152 577.86767219391 443.969562346739 451.909070836998 550.379877673505 475.023588074009
"462" 1869.35581682182 1665.93406500429 1849.28113692602 1848.20853427841 1131.73219054339 1032.17738564015 1109.89018851985 1178.04925533845
"463" 4719.56886883643 2210.71352354926 2477.18554602678 2512.09365449746 3092.08650035348 3533.79137687026 3748.63677367483 3954.05782257757
"464" 246.902116850113 275.124080454122 271.214760378551 222.604459254209 203.87171562902 167.31928737763 227.38614419477 251.114664621829
"465" 82.430821465963 308.398951291575 356.730030489493 332.682959749688 279.739963543046 236.713543283866 235.822525955282 292.639964599079
"466" 258.690591939403 253.300317399707 261.007841213274 315.58987834463 272.290908662328 305.166193268053 232.453128244557 246.220561834149
"467" 328.495778194636 299.460436614831 260.011299865147 271.753617786292 242.015878591882 526.854853085852 252.665019803406 431.05960752777
"468" 1133.87704410915 753.308145258006 928.698921602082 1163.41091774851 735.49116470506 712.559594595897 509.503248162351 743.73727091647
"469" 614.60095865586 528.054927703394 794.318058604122 611.770900644749 677.698453297342 634.712651849179 681.480960465541 705.2780582163
"470" 284.642464776064 270.981895849479 323.701563476999 307.519164024503 394.211873277756 386.145806815425 411.66923620387 210.323917104614
"471" 259.208910180865 211.647460296131 264.048840889353 187.02730821101 407.96021204969 380.753961688736 413.301071348131 455.410786872851
"472" 469.061483930082 331.273834543791 425.33486025359 514.553005401819 362.815707900923 675.191645788894 586.320708690493 426.054101032737
"473" 18454.2198129441 18170.4979503972 16293.7813169709 13910.8145883346 18099.146493638 20042.4675306397 23150.8182057996 24236.2057102962
"474" 2665.08712984575 2188.98790204209 2117.9197814703 2103.26504990122 1526.63529678311 1558.98377559102 988.06551851409 1233.2244377232
"475" 252.508267047384 184.548729372555 318.411698607235 198.087013518514 228.239358879788 196.872340122985 184.731878077854 207.077201120115
"476" 254.323449692628 382.763100206697 449.857554594281 281.892821734881 309.552703121007 312.943215599025 333.010851880442 293.261666103474
"477" 297.913206833546 392.515140005673 375.056072349757 357.941806677569 311.777623610157 455.158787248326 325.456275053167 301.135830249684
"478" 331.835846526373 237.874884826176 275.714557500947 301.590822641499 313.671168943901 334.24778511254 343.500085960799 386.805653227456
"479" 382.341319257271 461.437382685129 421.553986107321 480.866661725285 725.003071126622 579.795631942293 673.511097419247 666.662697485013
"480" 565.536470329249 516.429900398088 507.125435113428 714.141726631022 902.184658938977 932.422048001683 780.589028674041 802.867616601213
"481" 678.983406329737 377.85256108744 216.99768430663 549.190481204841 400.367141947689 396.385298337443 428.428704105849 366.465457203389
"482" 621.172194529518 695.792279762159 635.326828752396 512.450456984873 1029.25228711154 562.957724864743 1466.07891411165 821.596801416596
"483" 1184.71286854258 1002.39568832574 661.049504462581 1048.95785306168 619.484290442572 685.797094589017 595.338931165556 546.964603100615
"484" 680.280040102194 555.898518582571 641.788418082666 590.850036200871 1174.10719165554 1252.66668719206 1194.04279439854 1525.80116672922
"485" 324.789881658541 495.33057810643 339.82558186355 415.676299971467 314.333139665592 407.696938326534 155.570217633971 440.4062448062
"486" 317.803054047857 274.150709598307 288.37169125375 356.210205558964 121.938231273271 389.431586381055 254.855400696382 256.419930490641
"487" 238.466532538101 238.384927181515 219.59694923514 192.921611711144 246.20311919031 190.210861481292 212.683147808643 232.889273171772
"488" 90906.1407995242 93568.1843465236 60974.5400020066 75738.5377764222 97095.662380369 73908.317208777 61992.0021226961 91663.9509669375
"489" 334.374424924068 347.464187414041 385.789346660968 350.336207330636 310.247031694941 348.285629465801 466.036383808259 327.501418303894
"490" 296.310579357668 243.207815793603 245.704711115551 269.008161356601 280.252874518921 279.250684502893 245.439841558064 280.024690834431
"491" 24127.8029184138 27704.0745275548 20704.7281579251 19131.4506062775 34960.7539163224 25197.8934027242 13467.4454723193 17718.7959988915
"492" 308.286509869909 231.446668467822 259.599745458359 262.565810382775 296.092803613952 188.445960305838 204.467648549974 252.443159118011
"493" 156.83913603443 206.44667922789 211.733959919003 201.630642915804 202.914460680231 152.953524705763 174.949681254303 191.512681912272
"494" 641.937610121414 778.807713566476 775.210668576308 806.224123940703 767.44697155137 689.163818288028 427.366744128034 453.066983490399
"495" 432.761294021622 478.692357755866 532.298657453723 372.258323735422 726.901933069349 720.472708929303 522.926949320718 847.575305522455
"496" 1702.40627509503 1397.43852116018 812.198799763226 1326.75819615945 988.445898908847 990.858143384396 899.39627367703 1155.85664077942
"497" 3484.82273921433 2206.92109459811 3133.44561316986 2063.93108996189 3349.82967408488 2496.86421385765 2191.37490529714 2696.33024651592
"498" 185.571536229281 232.597025906823 203.915409682909 210.149095214013 187.693770739744 202.430779618338 208.278709671074 209.395862093172
"499" 373.664625451799 274.762131610282 378.149401053616 730.340403679449 427.144793400791 343.437070387208 440.820214834901 354.713375950415
"500" 572.017957349851 454.160553973176 444.86263469868 541.413815145692 404.145544361975 695.945010788997 366.620703610277 453.959102021372
"501" 179.770053535227 149.445726901181 181.764447699265 180.083426403345 154.547901104424 200.33014336203 153.496423030209 187.444945108595
"502" 820.834782295009 599.214887325698 668.003885055709 623.10697537815 1075.18257319877 913.605634811221 932.169445770648 834.83482201658
"503" 623.598358205925 569.407249303351 570.772344217121 431.271255468115 643.965835569944 538.195096942079 522.389830805366 505.086641863615
"504" 1642.3030718616 1410.82276843337 1428.07391098392 1507.15896628572 959.175096499473 1213.21234691099 1394.24968038549 1041.94804661985
"505" 12337.3172007757 7134.21263839641 6184.88059416689 8882.5378438012 8235.23735387044 6273.06530878716 11022.6045289083 7195.76197073847
"506" 427.274016706003 401.16559853512 471.406526319227 591.618384395931 254.293195555292 750.885535007861 315.033819719523 385.552916376345
"507" 474.976625580042 172.626609483463 301.578462694959 425.043054898391 322.381273244996 239.57512319764 252.594181592601 229.119126582723
"508" 163.076751249228 207.643037534821 256.484154080686 111.751738985593 216.470256964873 214.802438374678 211.294742209575 186.446187298564
"509" 250.899960915514 228.422073216052 140.590913930796 276.088795541645 211.44680324655 292.16781227223 296.619434061706 335.737737267478
"510" 263.322554701975 225.546547990401 253.69250140913 278.683798216951 350.361671092353 249.040992350293 371.012664712711 252.265895123603
"511" 205.831007650452 252.372031365765 200.060584347929 228.739602839341 349.776154842068 297.81098344386 171.679603878964 243.740705323775
"512" 927.493751269522 836.238980782593 1129.63128864782 574.706653508993 836.939223518373 713.345140011091 651.520896266005 666.50785908963
"513" 642.004722777555 664.145005237975 598.59320258369 625.110377619806 717.918888700721 528.296262035951 608.379584745393 517.0362208296
"514" 360.994269171571 420.246712035887 374.406794403537 486.530347887546 433.410657647347 436.461668357837 412.470641366623 419.451421425219
"515" 329.17994265381 554.408342216566 371.179067795267 310.638253276033 348.364938525315 484.604085602291 403.290646509792 613.833143435417
"516" 780.44591165828 608.178206457849 600.564201199193 703.645291333454 817.068086284592 1023.15964348858 970.125892934826 1021.37760861285
"517" 174.227034372346 189.742264624434 213.922933026051 216.590392472013 216.981776907453 259.519305903514 204.978215348023 257.459004300642
"518" 540.33345798663 781.954845707603 686.09892911274 697.649754765453 379.998331472523 1617.08616579716 628.65564330794 584.13608935676
"519" 7162.53603295749 7751.99887768841 9352.01949735805 7520.24200038385 8325.98166887088 9204.80088480338 10329.3678457361 9006.8592990794
"520" 457.055959811135 645.892831609881 676.038643669286 337.781268985485 168.86315068763 295.140911645258 152.839494312159 678.783041315381
"521" 1264.07762570771 1159.8783852231 1091.75176734593 1316.68902502713 1198.79021772028 1325.3096849024 1322.93106726258 1233.96196374038
"522" 813.402987014638 459.828512434015 571.143982852841 341.031420087819 630.364576841545 498.899903989287 562.808891243481 461.234969480461
"523" 226.467969178755 266.066886019161 289.721937138971 237.201004805018 263.577270255025 380.615296682928 263.535833487347 365.673040827782
"524" 243.401624609991 278.851997783465 197.557507806328 218.569402961186 268.831985117732 210.92133788669 202.835182508881 130.282204148695
"525" 466.747245893856 578.449698370238 416.364078035644 413.848958163648 892.7016497949 706.963726479974 574.726147681946 668.567394929361
"526" 482.026001383869 359.91010611631 385.826011278637 430.324837848851 427.90317851654 445.774204416789 460.691032286531 471.269854506395
"527" 1439.48516851894 1502.53642992748 1567.80438727443 1406.87827118823 2240.22116174855 2427.84696478986 2690.69105435347 2634.37614735722
"528" 2037.20368055497 1994.80873949044 2164.40449453023 2200.77966744615 2111.63210245451 3232.31272727634 2107.07274691905 1910.37630920655
"529" 158.19080085747 181.493494078342 170.284021732692 186.308601894965 170.668858374228 172.958040041063 163.881735706701 183.609879992343
"530" 451.343988119498 447.688041744148 455.261966435313 457.504130029861 369.628530851314 348.421908385345 373.035841288673 374.964069269943
"531" 168.031944399394 44.3938786965408 177.59715695988 155.984618142267 192.32353952134 160.189290152507 94.1735030081833 173.995346214154
"532" 315.872928548588 250.658623118966 337.899131515734 270.533293857767 398.608234004565 359.013203125401 363.49363510413 304.029032381009
"533" 948.18130613968 800.699048640114 944.755058372537 864.87482231066 449.642176797791 651.610793215676 686.56337731246 593.45398138444
"534" 209.923319347522 277.644131508437 243.696778509627 280.16075470073 275.140698336517 255.341822956457 305.571440230532 259.005713088527
"535" 385.209407830622 391.625311872187 420.166664501427 397.750262974818 529.757067253328 465.22012207327 458.47142087151 469.224158914698
"536" 749.819367777125 878.302887937574 779.571140020332 720.488073194313 846.62970912249 725.476396088266 1018.23963580912 905.772486572979
"537" 1674.03965251345 975.121267913219 1332.20137676075 923.94760929654 1382.6955965135 1345.50707485705 976.705355010413 1172.46853005517
"538" 5561.81015054075 5135.55397514047 5584.0842862789 4567.59459752602 6048.03795303627 5366.99657864369 4279.44376307213 2724.93361742078
"539" 342.456411272607 345.277586302996 347.936989594098 317.068652329399 173.626624336114 295.289422119554 322.624042671773 320.563937540363
"540" 426.438928377178 449.010845035763 455.309102914682 413.153997118423 268.290215558864 249.144133835644 302.677063311737 265.193965939115
"541" 438.82858458887 427.054531277821 558.79613158212 609.243903212888 509.552631756721 431.461949540609 501.16322078283 503.232981635757
"542" 1438.17104221185 1222.87578288315 1293.50003148977 1230.12242696485 1645.43155369182 939.062887163812 1002.61068436115 952.58012671881
"543" 355.483392173306 430.10394379395 347.850773510515 301.176208910533 428.324159192187 568.948386971916 3253.25028832478 482.247845980228
"544" 356.313061659699 387.864294344909 268.914766877431 359.964606043103 365.942579016268 388.742361425625 475.966182124382 187.890220115902
"545" 1552.05465331609 1516.44630544038 1263.3219906524 1252.85514222473 920.188507134817 903.099187092044 822.54173815308 944.14832150501
"546" 237.857231710823 210.534764016326 273.733385402693 245.42667709483 209.936356120793 318.203834895029 284.515279333363 339.936714882569
"547" 306.581983138004 175.223357218398 404.737126782607 258.247261821946 210.036581694573 257.060569741224 201.912360121778 281.647119439612
"548" 1281.22090848014 1740.82793910545 1562.14800205845 1144.80052300911 935.536657846003 852.787072272272 990.354425058313 1134.98446489738
"549" 246.79898007018 362.365097805863 297.167718093257 367.097076061489 308.485234492171 314.47580595324 267.861737977335 282.47664023241
"550" 275.341197001859 278.12092040488 272.448135937813 277.171561148802 279.478271349473 661.709117955355 271.063979128621 441.061516658727
"551" 75326.4416537664 73110.8486370668 57736.331305325 60201.8060852761 55944.4149268113 56927.8272745093 70570.020314318 93248.40388931
"552" 66.8176066168335 28.1539647652802 240.411300058674 174.657459087173 261.987114965361 244.550216167109 194.154424401049 425.526409493006
"553" 5434.0843942986 2675.90059956722 7004.76402075435 4514.90027677222 6613.75987039885 12810.2435371593 6454.25575149297 3344.11890359433
"554" 8225.48395132243 8648.76478866077 5087.8457890544 5847.92087672589 2908.09802854035 4268.05995317398 4059.04892072076 15011.9097720044
"555" 784.791153845807 827.979919989244 980.324652097983 667.399834670879 630.763619719335 811.52179516008 715.389469901584 625.287468134002
"556" 539.505243036653 638.240730822647 543.855516433472 637.961210313162 1314.3176890675 1109.26275162938 1584.52896654812 1276.2934717328
"557" 258.798657169799 284.518190465662 312.266732624433 267.160543157542 275.065544915604 269.593429858837 237.802787545158 246.160607106988
"558" 251.146886014907 273.586339728134 272.863246574087 232.948376476809 229.30440993479 217.740594119388 228.266897305415 258.564488575603
"559" 309.1081838541 667.457165125791 715.576939963613 792.09834560575 569.809390532685 988.491310458562 1181.97510569759 542.711270609983
"560" 275.923628490265 349.711881502063 278.624831893232 359.914704985819 197.371373369942 231.420154258204 222.193356477352 244.392051030588
"561" 347.918365826047 390.251064333678 334.781028980762 293.745560176721 422.612240411528 389.794930690532 362.780953798897 372.752740430599
"562" 589.673974706098 366.49005073895 335.419787059252 361.746225625661 438.531247058712 387.333070815801 286.878440605863 432.185103261232
"563" 203.620715024998 242.92838045089 223.776715711423 200.421057772761 231.274973963053 175.304882339277 167.784687041206 228.073935255314
"564" 291.292458134705 377.267595740722 465.552347086711 379.869613855876 467.40875264385 390.602839427593 424.289557706009 393.294394839449
"565" 208.947576758237 211.921471435843 227.954135607505 206.275806931143 232.072076463365 197.989493812544 220.109987456542 243.641448142777
"566" 905.382366633027 285.140758876013 280.936401110194 262.903350537393 159.784498826944 325.703794465679 396.801096390273 619.342535443588
"567" 841.253390942608 476.971766319691 931.550140207544 569.577392155775 462.8329658368 514.472377788871 406.109663802037 280.393005936068
"568" 480.422698222824 350.134103608103 202.579117885799 369.870442806461 420.049297225266 338.180241978886 400.274454009256 376.761471399481
"569" 292.27309457452 323.642344891792 294.315563442264 325.313985280501 418.103743664364 451.167452680257 365.914033636981 573.724822140193
"570" 180.782116672106 158.262777229186 166.42718457018 150.35683352932 179.139805304919 173.10354291689 167.995113693893 178.611191812377
"571" 1773.26586584316 652.762228436779 893.378421505976 1167.82281485018 755.405502329334 666.264072635573 652.258430741215 525.667166437457
"572" 503.329211235543 477.773179244716 694.204329869656 466.540657286813 563.773125910305 536.80974039895 571.719278353438 582.38005574453
"573" 333.628786231722 221.345512428497 229.021701429654 259.9808382268 276.051074876531 88.4377630302204 283.31461651218 136.375833929718
"574" 414.447593933103 278.556433139164 324.587587541142 296.563080405815 390.193427110983 381.604421389946 363.10986316957 390.663638967405
"575" 496.396674679173 376.145372931943 530.148266296935 444.414762893695 440.269136085208 390.385434763195 392.617558805625 414.224852247797
"576" 288.32992581528 333.673187882033 277.056003055304 292.531128479794 388.112619692536 640.63126437817 337.498556210909 332.310889394557
"577" 211.358957038919 238.132501889758 179.004957740725 210.546888834671 181.77416503988 191.839838929958 192.699838949961 231.566812999571
"578" 307.467841550991 366.107833251002 355.852154307119 289.634077303094 300.849504063528 325.539266341563 440.302190424508 342.870241412777
"579" 1210.18445528252 1232.65627722694 1079.02465091949 651.531921451519 814.934186271682 882.591668603877 733.801189875754 804.232549043997
"580" 325.886506242682 250.449694444107 316.198955564904 268.939509950416 252.693298590618 280.959185919881 296.17232591792 308.804635574128
"581" 1081.70323956233 1959.64338418895 1168.65760182373 919.709760874495 827.722991430459 928.058503088803 854.304479461039 785.016468259078
"582" 151.526991125479 261.016899266581 4.23252332163 133.825523579122 211.158174115839 205.251561773045 144.323679351682 198.087813713601
"583" 225.099466639959 218.305980177119 303.369096137113 257.649353834217 283.49592586012 251.525356334717 247.896169263401 233.297184380038
"584" 210.930722216003 233.375200558391 607.668065423364 476.344745498823 276.743030353739 402.742438196514 293.361276173066 246.464010672625
"585" 439.297722964365 545.993142420863 475.610446543714 671.275043494364 783.008686433387 943.66401829535 903.027769892543 966.119290808488
"586" 277.501411573364 308.366197745294 284.613949859279 296.647775569649 275.422658213473 253.064379560474 284.529296810437 251.187000107562
"587" 326.750158437247 194.25370738808 202.530560740571 294.357452048922 275.642417860762 258.753385242105 323.15928351145 306.542314236158
"588" 476.563015470132 360.962653595935 469.169921521131 436.713176521104 474.62180508454 277.617653235054 320.065343280211 311.552489698664
"589" 2030.75746013979 827.734831350885 830.012614164675 640.61407865191 501.216555869418 791.933642676802 928.8903093192 668.816822393059
"590" 308.380783111741 171.968734578735 216.578161370269 239.32039334644 244.795889932293 228.94218542084 263.141063385252 266.204304564963
"591" 286.053690530005 307.783247689502 253.30067373579 272.545946952363 438.876877410676 423.326884593693 365.827721847648 443.120699624129
"592" 1289.58688953793 1104.28383700541 1565.3742142841 1148.88991863076 1249.14891873965 1487.06327974668 1772.75810316641 1415.95803918321
"593" 354.727624174715 437.283993009001 344.733232091436 304.582653876303 371.114506471986 489.55197388627 345.921245376999 351.098008595357
"594" 869.646499969819 784.041778219186 790.018435441213 973.388509725836 1406.04861575482 1615.5583605479 1209.54543824952 1126.40971221235
"595" 845.512920651803 667.939212513711 540.081672695136 604.211913208415 233.473490480348 1090.04353154052 1632.06005222409 983.1266043448
"596" 279.805761538494 253.551807740458 327.573141017939 231.977795806827 223.827169041854 286.183876550313 302.575101952112 258.749607056319
"597" 291.943066999792 273.042486599875 221.237730959307 239.666974858211 242.563736374984 339.91129238927 587.056769954566 245.492969813693
"598" 560.944948466424 484.543025330035 513.106109447942 525.547801494014 528.181603863775 576.45929416672 541.330206328817 621.242596627473
"599" 2166.54365816032 1753.4806817441 2628.34196742752 2028.6581731096 2720.00041112099 2879.7067808368 2779.24953094156 3221.96331350766
"600" 317.400362504924 105.338255572575 262.507991624821 277.138032484659 251.984832637037 257.415661190913 284.184492396505 252.530590762836
"601" 286.728611423292 220.064735430326 275.171361159327 229.445886906438 232.275237064828 264.100009423616 297.542552477787 271.721730093921
"602" 246.405810641246 374.063411762038 194.987347872847 254.731585455596 308.164962484961 280.49122116661 246.834130041418 269.583903373886
"603" 344.580820008998 367.675921721828 366.957836897397 340.953095349294 277.951298228029 296.185707071582 243.905055106156 261.681577369315
"604" 1455.50687732018 1368.99359920088 1453.32164843822 1586.87649063308 1429.29414325301 1112.46741472888 1094.65703005839 1140.08353394691
"605" 4567.01660860369 4704.43802677162 4428.98160745279 4929.10702407602 3088.11062086025 3632.03564395265 17379.2692864071 2639.56821971982
"606" 1026.32449899973 940.215124795982 1056.85854390573 1031.0015471177 962.122427959269 970.982484730107 1080.89581952528 958.908649445483
"607" 729.939254556795 1099.46396141961 1210.75139010856 880.016099476023 825.481368300071 656.364698509981 584.894617253256 590.055835911874
"608" 349.534526817991 536.741750459536 526.821920696511 453.719328110808 835.943370607202 465.809981309528 529.936111782403 552.116127973239
"609" 3013.85010870245 2766.61022884629 4130.65420289905 3299.18215552109 1951.94960009269 1586.54754646761 1345.67868206399 1310.06380124854
"610" 480.967587487021 461.956877168298 590.791989826264 529.700292970417 345.99507092655 436.849193185246 560.752427548369 425.228444748319
"611" 393.498940497047 738.515389073265 434.015905137645 448.087019140199 685.706694139693 863.854852263353 463.20247104802 885.367099862623
"612" 157.108256648264 158.946462613845 165.447910722139 178.862854192486 180.44891599178 163.632181397192 182.777933479745 152.303400626219
"613" 1099.2921127343 1514.56457621483 1268.22174493114 1526.48838545995 1006.17848074081 1299.64841181252 1037.6766390974 1033.46151291687
"614" 432.181140696387 259.644300333099 360.143820010898 308.869052230622 234.008750278176 391.364470485316 316.262509095281 342.855788060349
"615" 382.075492181565 349.451760292064 291.411921947316 302.554108601654 522.668985785241 365.572988676274 394.5866166765 431.922356416874
"616" 4876.8423854233 7841.77506811957 5517.14403167798 4530.68439075707 5406.04001068329 5483.90757901965 5023.87946008471 9008.94846931339
"617" 1733.75617621055 2771.98979524433 1387.60703875606 1644.70585097721 2079.02171159921 1499.03616979716 1500.85333622354 1968.55919613736
"618" 931.479487782285 644.858276114958 564.148765285426 665.313900475974 1122.88413771359 1411.39445570992 1044.02796285268 807.634429179419
"619" 221.412634767269 241.815942504969 254.215637119389 205.937943154379 204.686112775748 172.543707785927 196.896640478569 209.213717013886
"620" 993.822570977672 1042.9741378232 1474.73538320905 930.767108728175 1579.61763324366 2020.63199755896 1587.37268582118 1243.07421541534
"621" 2663.88160992542 2523.78281755424 3022.14829785675 2340.01184588983 2411.14315977212 2916.17917861174 6137.31252707198 3913.3405705598
"622" 205.968219197571 226.025722875208 209.821795418717 252.272813560511 171.136237149968 218.155717073686 216.669688159451 244.04232760557
"623" 730.053019062926 501.870369243226 628.646441688905 462.060015214155 792.834782321472 255.473739549286 3579.60987551135 985.21699971802
"624" 337.128740740356 210.302853667986 271.244755046365 253.195987504408 456.523668232353 267.503182877137 345.603416858098 405.530281459422
"625" 674.998486541142 762.189890322828 827.66087800387 1341.96760636698 584.605314743364 804.35372599873 905.852762879696 989.516840826355
"626" 4202.36710509101 5486.11277008789 2841.5727269575 4320.52726346879 7364.08290961933 5666.28885038293 3222.86672341723 4473.95684975408
"627" 301.179334514546 278.893161255565 333.207239212112 306.932476554248 490.288979807372 440.118420710812 425.002862951227 449.102310690215
"628" 390.343508083452 400.546966618842 398.170570136607 358.138663044063 503.90658071094 476.289400277464 414.046373230231 339.845643523456
"629" 161.231988012712 170.634535324486 183.841236713843 154.328644431849 172.353269527301 174.991470748817 160.121624202753 187.735246631523
"630" 286.577282211947 224.898763073574 229.485154101969 265.04945416921 206.565049297497 277.74181368096 242.869956718723 125.028988941066
"631" 566.222217367787 733.951555246381 605.158950702818 776.655385405503 406.815698656336 352.070553218535 410.787826293333 1083.91475745771
"632" 364.814800459414 276.791589376736 464.750737247374 403.715619134994 520.789562479817 569.639798811736 474.753652556936 538.492918194315
"633" 356.379323791353 360.659459832755 372.449852422751 471.02386898685 353.371033859582 434.905360578426 261.18637939385 422.511797216161
"634" 739.632687055458 702.96415321007 641.139333458921 741.517460406524 783.32341448887 1439.59462870669 1511.09026889786 844.766091780607
"635" 327.464173560514 400.604465345056 360.639653774143 438.634705161685 1114.80760250158 547.862954669983 420.772556986814 562.103770020195
"636" 226.08124826975 152.13818074657 208.704348482762 110.892223846759 226.500021953144 230.561607281214 231.355358425472 189.774683422281
"637" 1071.31436109373 1708.35070953326 1111.82444863151 1116.19593850476 632.681174312563 750.008708774232 730.280683740223 604.850940251496
"638" 164.589595622477 151.626129566622 168.841944651676 153.951308702173 147.757221203624 150.274811077013 140.115165196565 139.657776013061
"639" 299.164433131665 270.273791250697 296.988341662332 278.669265428397 359.53338583978 249.766380448658 356.092244061173 451.606533273277
"640" 1755.76861523795 1077.27170565994 1197.67455116273 995.675848858341 2125.85223402757 1711.48127278578 1853.3738719302 2053.15331122349
"641" 1798.81112003618 2004.22372287316 1571.46243338286 1136.16788383844 1684.90395923539 1845.99954941053 2050.82248023889 1998.12546617269
"642" 332.012794958736 288.759442807336 319.10604972155 375.96098132785 338.142104910912 293.681082552569 263.584616336793 278.616942843508
"643" 286.669900296133 208.283380532655 334.802773376142 288.916022701567 342.698001341735 265.802873309008 328.448611698483 281.542846546517
"644" 28032.883144877 21437.8068681476 25862.8873673788 21757.8805112766 32016.1673925167 28124.4623499707 33816.2227749102 30258.6136679351
"645" 586.018181584992 662.755355782282 657.353268869826 708.236242075288 145.842439518119 695.816022628357 542.356117776559 444.223528150359
"646" 875.924950104517 953.02789438147 509.050741301003 829.671760542635 932.719163540336 1005.27342800123 821.421932445602 836.613806544259
"647" 1507.32690891502 1265.63054278801 1887.07074065628 1549.89774356069 2473.51511809583 1758.8056915411 2677.87013586688 2277.36575548416
"648" 300.401204767239 169.940438941721 394.30556937175 270.758655871188 257.247299025519 259.75947094773 260.020798604067 256.688529728034
"649" 314.627898360786 200.916268183425 238.771418127092 242.157664039637 224.842761784576 194.356826573189 170.640830912024 247.18275693086
"650" 6132.61377676114 6127.4839726233 7986.01892481874 7833.79863559987 5915.08671254168 6933.61427226277 7560.51350211981 7384.95395429647
"651" 1034.5023194781 1009.41168030676 1050.6892632786 1522.46362299325 757.528347130113 856.494250358377 781.876438537934 835.60691429753
"652" 191.444191555333 184.931902329915 195.950258563377 166.003241247575 168.131661738495 174.866146075908 213.548598601386 178.763471007995
"653" 2067.03198658342 1688.92854556325 1654.91158556825 1688.39050192059 584.796299702497 580.599873281897 612.917995743795 554.483716457012
"654" 653.449318179062 684.888309331786 988.49525848188 715.896155527907 339.466495516777 392.913579627526 430.229690488675 405.66483839565
"655" 952.735962082755 794.07275119157 922.993454575264 882.625355050437 1050.802739613 760.820671326318 1297.93405307481 847.452656774858
"656" 385.924013471628 405.637585073121 473.329876493457 465.616895136082 548.37155694022 509.295482509933 432.355819731959 505.153802352728
"657" 355.361020015223 338.124073929415 369.551000562261 463.751353603286 453.522589497416 406.311961257379 857.704903631883 577.539518547046
"658" 334.577707064375 269.252813407363 260.234416943071 264.863167959394 295.714724871818 317.995405084776 280.000007122652 258.012927708812
"659" 361.021814450432 335.770730827437 392.346338233797 456.04030249021 338.062789432903 128.583996782235 410.340495337645 302.516490116664
"660" 166.980254041453 175.483182051269 197.910428738312 187.46616666715 267.024104038755 216.801521268807 384.497189712921 197.64705113362
"661" 163.023626427574 160.035777774005 186.976677181606 180.492967056801 194.88695600248 186.825329175296 159.394477675286 183.501599142791
"662" 930.279238149488 104.648008730973 459.999569356808 634.478372065578 494.056557527692 506.634979780692 365.039136373811 552.711656324064
"663" 543.291548309067 427.018319837119 483.393105077987 394.524732114266 579.797029883273 502.233584064266 380.247307323926 718.18690257906
"664" 724.153608452983 887.194260213462 753.54494027972 718.130184730974 700.04814686574 731.358169645184 731.239451469485 654.450262011183
"665" 153.35866425689 340.283157765894 258.893637085851 396.074393699742 407.078163620191 387.174808826282 324.380576455163 234.34242191847
"666" 307.808830393579 213.721789500651 234.825241240995 279.733357107301 346.035520934355 277.610071427292 330.982481934552 425.0957955162
"667" 304.931822799794 184.170146268116 276.124921087538 279.661093169802 283.765231817966 300.34986023474 469.227007898422 318.075338301965
"668" 386.633942853922 473.458964544746 481.356689278408 420.019073520438 628.997942907647 280.883603694041 697.323047861091 697.83340186472
"669" 802.76544600866 536.671875650473 786.116250692457 667.675321528204 1010.1246773402 801.777563588218 640.281469223707 772.956235968608
"670" 567.956205220562 312.963435200364 905.660722771343 586.228319039879 695.985886679964 617.487752164917 708.87053529128 692.325736926554
"671" 323.461083569223 535.837030485642 1228.80673680099 449.820764782627 510.263390645017 458.394880584221 477.831800858475 487.734867942116
"672" 2310.98689820431 1680.36128933884 2604.06573463408 1908.98783063083 3237.16331692227 2587.80037333067 3285.66516384924 2387.9784246436
"673" 331.926089402412 287.68665204488 414.90687911164 302.009130349811 342.593589294492 378.773809054117 338.706557449672 312.119525794245
"674" 948.836044270147 962.404307520745 793.877579622602 712.574264171976 1118.61124979849 1232.59319509068 1336.09278506583 1403.97072499961
"675" 194.581509368044 191.093357703874 170.035395903822 179.493449947161 236.568713257308 184.022666786826 259.104902953623 168.64745752401
"676" 686.108856887369 841.216750991539 690.028090697539 924.90809540454 600.263545862418 382.310139013301 454.176693825764 551.194140338376
"677" 267.934404179842 183.43956550593 213.956636187633 428.976234569328 242.610958574486 173.343912885812 226.452012496667 154.610719737317
"678" 134.830097286597 156.079439539394 216.738804965475 419.217560940947 125.322331761377 168.603025984655 156.311346168343 180.558028257704
"679" 252.993389763909 307.140349866951 279.537589011948 208.163771231097 297.490238681391 180.66126278759 432.215209287494 389.128527140005
"680" 2039.58257389248 2326.48618389384 2166.91053117245 1752.5748544749 2352.90634792205 1291.02761186269 2109.10535713302 1182.49249551023
"681" 548.523708525745 673.929125429844 717.984321986896 537.160196970111 268.460459673769 304.43732503704 319.091819729189 467.72796031036
